["The player stood in the field looking at the batter.", "stare back at the outfield as players aim their shots on the second day of tournament"]
["The woman sat on the bench as she stared at the body of water.", "water in a bench in the laboratory looking at body in water"]
["a bench sitting in front of a body of water ", "dancer standing on a board in the body of a coach resting his knees on pond water in a gym"]
["One child was holding the broom with a firm grip as he swept the floor.", "sweep in the dense floor of the bedroom holding a hay in a planty cobra mood style aerial photograph"]
["The girl held the broom firmly to sweep the floor.", "green floor bare with yew and hay hay brebshows, this cute broom holds a black broomhair and broom leaves it in the water to cover a house with floors filled with water."]
["I sweep the floor and hold the broom so it look clean.", "boy holding a broom handle holding a bug wag in the corner outside of a clearing floor with pink hedges"]
["She held the broom in her hand as she swept the floor.", "wooden and mossy floor holding a broom whip at the ceiling"]
["The woman holds the broom and sweeps the floor.", "a baby swede holding a pillow in his chest in a beautiful flowered lilac floor in a trendy room hold open window"]
["A child holding a dustpan sweeps a floor with a broom", "no air gap lower than floor holding wave in g in r fashion with drawstring floor to panelor any length of rug wherepipe is hondogs fall through slender broom closet or railing if against daisies on s black but mostly watercooled brothels thick opening on a yellow hetland thin wall curved ripples of high wind continuously bristlemaid working inedivized between black white leftful to upward wind in spirit pipe w lot sitting on a plaster white in orange"]
["A piece of wood breaks off from its hold on the wall.", "piece of wood still holding hold the breaking rope"]
["The girl will break the piece of wood if the boy will hold it.", "water rock resting wooden wrapped piece in the sun on grey lake water holding positive hold off shot"]
["Will you hold this piece of wood while I break it?", "cartoon stained glass piece with broken pieces holding fresh wood."]
["The girl could not hold the piece of wood and break it.", "house style wooden coffin held in hand is smashed with an object held up"]
["A karate person is show breaking apart three pieces of wood being held up.", "large cut piece holding a held together wooden plank"]
["A boy catches a fish from the river by using his net.", "large blue bull and several fishes caught on net along river"]
["Men like to catch fish by the river with a net in the afternoon.", "fishing nets on the shore of a blue river with fishing fish in blue net beside white water below"]
["The boy uses a net to catch fish in the river.", "orangutans climbing over nets to catch fish on the high tide in river"]
["fishermen using net to catch fishes in the river", "footage from catch a fish near the river"]
["Let's sit down on the bench and talk about our phones.", "A man speaks to a boy sitting on a computer bench, trying to talk on a phone."]
["He would sit on the bench and talk on the phone for hours.", "A man sits in the chair while his phone sits motionless in the middle of the room."]
["The woman sits on the bench to talk on her daughter on the phone.", "He is sitting on a podium at the far end of his residence and he is talking to his wife on the phone."]
["The girl sat on the bench to talk on the phone.", "A girl sitting on a bench talking to a laptop computer while holding a smartphone."]
["A man sitting on a bench talking on a phone.", "People sitting in the library listening to a talk in the middle of the floor space. booth at the podium to her cellphone in the background."]
["The boy took the mower for a ride on the track to race his friends.", "A mower takes a crowd of people on a horse racing through high rises and the terrain."]
["We race mowers on a track while riding on them.", "A team of people watching a person start a race on a motorway ridden by people."]
["The teenager decided to ride the mower around the track to race his friend.", "person riding a tractor through snow covered fields in a hurry while passing a metal finish on street racing track"]
["Several men race around a track on riding lawn mowers.", "lane run on the track of a motorcyclist with pro sprint rider slowing down a motorcycle in the area protected by a rick man stall."]
["The dog stood near the man in the field who was holding the leash.", "little dog holding his paws in the field while standing a bit behind"]
["A girl holds her dog and stands in a field.", "A dog holds a bear in front of a field while holding a holding lamp."]
["A dog stands in a field while holding a ball in his mouth.", "man holding a camera while holding onto a boodle field in a play"]
["standing in the field, I tried to hold my dog from running away", "hands holding big dog in fields of corn and stand up at a stand"]
["A dog is standing in a grassy field with holding toy.", "A dog stands outside of a field and holds a hold from a magnifying glass."]
["a woman stands on the court holding a racket", "A man holds a checkered hoop and stands outside a court. holding fast by him."]
["The defense attorney stood as they waited to see if the judge would hold their client in contempt for bringing a racket to court.", "A man holds a bulldogs on his back that are set for boxing tournament racks."]
["A man standing on a court holding a racket.", "A man holds a boxer who has rigged a racket against his will."]
["The woman visited a spa, where she had a wax treatment to remove the hair from her leg.", "abstract wavy brow shadow over fair hair with beading to remove remaining wrinkles"]
["The woman put hot wax on her leg which she used to remove her leg hair.", "wax dries up under the right thumb and fingers and leaves no more blood above the eyebrows eyelids"]
["The man waxes and removes the hair from his leg.", "wax around the arms the witch moaned inside of her wooden room which gave a juicy kick to the fingers known as both functional and hard."]
["The woman uses wax to remove leg hair.", "Gifts men put into the linen waxy leather armhole in alternative dress with a leg removed and wavy curls on a white background"]
["A woman paints wax onto a man's bare legs to remove hair.", "there is a garment which holds a black comb hair with other toys unpulled and wrapped up by different jeans right now"]
["Lucy stood in the bucket and smashed the grapes with her feet.", "As the head smashes into the grass, the young woman tries to fall off the dancefloor balcony.kwardly throws herself to the wall holding her arms like a rag doll as man shines a jet stream of flames."]
["A man stands on grapes and smashes it with his feet.", "A crowd of women hurling punches and smashing bottles cross the grass below rooftop garden."]
["The winemaker stands and smashes grapes with his feet.", "Someone standing up holds a broom handle, punches a straw in a transparent leather bag and smashes into a shallow grassy field with a foot as tall as him."]
["A person standing in a tub smashes green grapes with their feet.", "Someone steps out of the beer garden, putting his straw in an empty car but soon somebody is smashing his feet with his greek knee."]
["Throw the ball past the lane into the alley.", "A truck driver throws a ball into an alley.licks the stream and a large boulder passes around a few trees in the forest."]
["Teenagers at a bowling alley laugh as their friend throws his ball into another player's lane.", "young girl in the alley throws a ball on the lanes after a basketball shot."]
["The ball dribbled through the lane between first and second, all the way to the alley in right field, leaving no time for a throw to home plate.", "A man throws a ball from his lane and catches it by his feet."]
["a man in a bowling alley throws the ball down the lane.", "field shot of the outfield throwing a blooper on the ball with a couple of workers in the lane"]
["The kid slides through the slide to reach the pool's water.", "spring pool slides down a canal before drifting back into the lake"]
["When Carlos got to the rec center he noticed a huge pool with a massive slide, the second he was inside he ran over, climbed up, and took a slide into the water.", "sliding pool with various slides along the dark water"]
["He can use the new water slide to slide into the pool.", "the water slides through the pool but no part of the building slides inside or outside of it"]
["Johnny was afraid that the slide would not sldie into the pool with the water, but would rather slide him down into an abyss.", "A pool with a slides slides and a water and grassy courtyard next to a river."]
["Children at the pool had fun sliding down the slide and splashing into the water.", "sliding water slides across a pond in a fresh spring pool in the village"]
["A boy slides down a bouncy slide into a pool of water.", "water slides down the pool by someone sliding into the river"]
["The girl will wear her jacket to walk through the snow.", "view of snow rolling down the slope carrying snow clear jacket in front of a snow walking man"]
["The boy will wear his jacket while he walks in the snow.", "Two boys make very simple steps and make short runs through snowy sesame seed baggies while wearing blue jeans, pink pajamas, and dark colored sweater top and grey hat."]
["Jamie took a walk out into the snow with only a T shirt on and instantly went back inside to wear his jacket.", "black sweater and a snow walk across the snowy framed white suit with chain it is not a snow walk"]
["A man wears a jacket and walks in the snow.", "A man tugs on a stroller while a snow shovels snow across the stack before being bundled up for walking."]
["The girl wearing a brown jacket whilst walking in snow.", "Downstairs, you can see a blanket with a bunch of mittens walking to the outside bank. Wire hinged tennis rack with tennis balls down on a cobbler sleeve and the black squares on black lining sweaters.... standing in the white background in mittens clothing with a bath covered towel thrown to front ward... walk around isolated landscape in a snow."]
["The dog that ran across the grass did not wear a lead.", "A man is walking on the grass in a grungy sweater and no shoes. and he runs into a young woman wearing a gray coat and tennis shoes wearing a small dog."]
["A dog wearing a collar runs through the grass.", "Gopher runs a dirt field of grass in autumn wearing a hat"]
["A dog wearing a red collar runs over the grass.", "An obese boy is wearing a skinny suit and playing foot runner with a bear fur cloak."]
["A dog wearing clothes runs in the grass.", "a dog wearing a fur hat on a grass in front of a hoop of hoop running dog"]
["The couple will ride their skateboards down the road.", "Two young boys riding their skateboards in the winter road."]
["The couple rides their skateboards on the road.", "Two young couple riding skateboards on a road."]
["The couple grabbed a skateboard so they could ride down the road.", "Three of the couple rode a skateboard out of the skated road."]
["A couple of people riding skateboards down a road.", "a couple wearing skateboard rode on a skateboard during a trip on road."]
["The boy will dig a hole in the sand at the beach.", "old sandy beach and gullies covered in sand at night buried in the sea"]
["A man is at the beach and will dig a hole in the sand.", "hairy rock beach with windy sand and a shallow hole in the sand"]
["The dog ran onto the beach and is digging a hole in the sand.", "seaweed and sand dig a hole in the beach"]
["I dig into the sand at the beach and make a hole.", "shoe digging out sandy beach in the hollowhole"]
["Two kids on the beach digging holes in the sand.", "The rocky hole has sandy beach and sand that looks like sand and rocks."]
["The woman demonstrates how to apply mascara on the eyelashes.", "person presenting a suction cup of naturalistic presentation by applying the mascara using the gutter lip of holding mascara"]
["A woman needs to demonstrate to the teenage girl on how to properly apply mascara to her eyelashes.", "a suction cup with a uterus of applying a mixture of white vinegar and olive oil to a pedestal admitted one intended."]
["The woman demonstrates to the group how to apply mascara to her eyelashes.", "elastic leader demonstrates fashion by affixing a mascara with eyelashes to demonstrate"]
["A woman demonstrates applying mascara to her eyelashes.", "a designer demonstrates the orange violets using an agricultural candelabra at royalty paid masons admitting to applying a transparent rubber eyelash"]
["The lady used a dryer to dry her hair.", "hand coming out of his cooker in daughter with curly blonde hair and dry cut hair the laundered"]
["The lady used a hair dryer after showering to dry her hair.", "young mother mithala drying her hair on a moped dryer as a child in an alley."]
["The lady tried to dry her hair with the hair dryer but it was broken and wouldn't turn on.", "her husband gently washing her hair by hand in a salon dryer"]
["A person watching second lady dry her hair with a dryer.", "smiling lady dryer and curly hair in an alleyway while she has hair salon hair salon hair salon"]
["The dog jumps up in the air in a field.", "A woman is jumping to her dog while her dogs bark and fall."]
["A group of men training dogs on a field  by throwing balls on the air so that dogs jump and catch them.", "Several dogs jumping up and down on the field while the truck drives by."]
["The dog running in the field jumped in the air.", "pilot with his dog jumping off a rooftop field of fire at a helicopter"]
["Four dogs jumping in the air in a field.", "A cat in the field of high jumping dogs happily jumping is a cute cat."]
["The girl lied in the table to have her leg massaged.", "massaging knife to waist of legs with a wooden table"]
["The customer was asked to lie down on the table for his leg massage.", "woman lying in bed with blood clotted knife in table with blood covering daughter with scissors"]
["I bumped my leg into a table and hurt my leg im not going to lie about it i have to massage it.", "She hands the table and legs to her brother laying and massaging his hip with hands."]
["The man lifts his legs and lies on the massage table.", "professional table lying on the floor and massaging with fingers"]
["A person massages a leg of a person who is lying on a table", "person lies on a table with blood pouring from his neck as a massage away"]
["The girl will hold the boy's hand when they cross the street.", "hand holding a child in the street"]
["My friends crossed the street holding hands.", "hand holding a skateboard by the street"]
["A woman holds a boy's hand as they cross a busy street.", "hand holding a shovel on street passing by leaning against tower and gate in alley"]
["Two person holding hand crossing the street.", "an elderly man holding a wheelchair who is driving with a hand inside a parked street holding a crosswalk on white background"]
["The machine fills the bottle with liquid.", "cartridge filled with soft drinks, liquid and bottles"]
["I used the laundry bottle to fill the machine up with liquid before washing clothes.", "open glass mug with colorful bottles filled with liquid to make this glasses stack between stacks of hot stoves."]
["The drink machine filled a bottle with liquid.", "supporters stacked in circles at a pump with empty cold bottles pouring hot liquids from a wicker cup"]
["At work I run a bottle machine that gets filled with Stacker 2 which is a liquid energy drink.", "box of bottles filled with water and soda with laptop operating in the background as a machine goes by"]
["Using the soda machine, I filled my bottle with various sugary liquids.", "stock cylinder for a bottle filled with liquid"]
["A machine is filling bottle with liquid and putting caps on bottles.", "back of a carbon dated bottle with liquids in the glass for machine"]
["You are a dog you should watch me fly a kite whore.", "The dog sits and watches the young black cat fly with his goggles on."]
["The kite flys while the dog watches it.", "The dogs on the right watch and fly the kite from the jar."]
["I was watching my daughter fly her kite when this huge dog came and snapped it out of the air like a frisbee.", "A mouse is watching another dog who is juggling cat to continue watching the dog."]
["The dog likes to watch the kite fly in the air.", "Puffy buds fly over super cute birds watching and playing on a kite."]
["A dog watches a kite being flown by its owner.", "A cat and a dog are watching a dog fly over an old pond."]
["The team celebrates after winning the game.", "goal on a scramble from last season and your team win a game"]
["When the team wins the game, we will celebrate.", "sports carousel celebrating the final win over team and players during the series game"]
["The boys on the team will celebrate winning the game.", "soccer team takes their first victory on the road after winning their first game of the season"]
["sports team celebrate winning game", "players cheer on their team after winning the game during the grand finals at season of a regional sports organization"]
["John wore his helmet when riding his motorcycle on the road.", "a motorcycle and body in a road ridden by people"]
["Adult  ride their motorcycle with their helmet on  their  head in the road", "an elderly motorcyclist rides a motorcycle along a motorway"]
["Wear a helmet when you ride the motorcycle on the road", "full circle silhouette of motorcycle riding on a green mountain road with no person behind is from mounted motorcycle"]
["The girl will wear a helmet when she rides her motorcycle on the road.", "bike riding the red sky over the shoulder of road at the top with bicycle on the yellow frame"]
["The man knows if he wants to ride a motorcycle, it's important to wear a helmet on the road.", "road with motorcycle on mountain in a beautiful landscape where someone rides in a bicycle"]
["A man in a helmet riding a motorcycle on a dirt road.", "cyclist with his helmet in front of his motorcycle riding on the road"]
["The scuba diver wears scuba gear to swim in the water.", "a motorcycle with a pulled surf style from our man gloves is an automobile show and swimming water"]
["The man needed to wear he's swimming gear to swim in the water.", "The men have slippers and beach sandals, they wear those suits with their trousers. sprinter waves to various boats about to swim near surf."]
["It is important to wear the correct gear when going for a swim in water.", "A couple are wearing hats and watching a water at the beach, but wearing gloves and not having sex."]
["A man wearing scuba gear is swimming under the water.", "we also have not hidden the soft tops from our automotive gear now because they are made even softer."]
["The girl will wear this outfit to perform on stage.", "actors wearing fitted outfits perform onstage at festival."]
["A costume is the outfit an actor wears when they perform on a stage.", "players wear cutout to pose in their outfits performed onstage."]
["The actress wore the most beautiful outfit to perform her solo on the main stage.", "actor poses with a show dress that fits and perform with ensemble and audience wearing a frame"]
["The vocalist wore a black outfit every time she performed on stage.", "male performers perform during a winter event in style before wearing gowns and performancesuit"]
["The massage parlour only focused on toes and would not touch your hand or even the rest of your foot.", "A person's mana deer foot entering a massage session. released by hand before person shaking his shaker musculature to massage him through his nail feet"]
["My masseuse used his hand to massage my foot and toe.", "a super fine line in raw massage after injury that begins the amputated leg gives way and makes penetrating modern technique new foot free"]
["the man massage his wife's toe and foot with his hand", "man puts the knife between his feet and delivers a series of isolated fresh blows over poured joe with his left hand"]
["A woman massages her toes and feet using both hands.", "rude old man with mustache is having something from heavy lifting taking a patient bent out to massage his foot with his new hand"]
["The dog can hold the leash in his mouth.", "A dog is holding its leash with a lids which is to hold a nail against the tip."]
["The dog held the leash in its mouth.", "Two large dogs sitting together on the leash hold up on a grassy field."]
["Don't hold that dog by the mouth, Pedro, it's much better to use a leash.", "Several people hold hands holding their tails in front of the dog's ears."]
["The dog is holding a leash in its mouth.", "A dog holds a leash to its mouth and leans against it."]
["Push the car on the street at night.", "some kids are driving in cars at night in the neighborhood and taking p... tweet this photo the kids in garage, there no longer used parked cars can reach the road after an empty o u."]
["A man pushes his dead car down the street at night.", "demonstrators pushed down a street last night through a small car parked inside street."]
["My car broke down the other night so I had to push it down the street to get it out of the way of traffic.", "A heavily made sedan slowly pushes through the city streets, as it lays in its carriageway for new homes."]
["A man drives a car on a street during the late night hours, pushing away problems he left behind.", "young japanese taxi driver in car during evening or morning rush traffic at street"]
["two people push a car down a quiet street at night", "Street is pulled over for a much needed stop by car and hit by a second car pushing over santa tree."]
["The bird will eat food from the girl's hand.", "A small group of chicken is eating some food from the skillet."]
["A child allowed a bird to eat food out of her hand.", "A pizza with food and eating insects are in the pizza hand."]
["The bird will eat food out of the woman's hand.", "old man on her lap eating and eating food from a tray on small tablet"]
["A small bird eats food from someone's hand. ", "a man reading an old book takes a bite of food from a bag before eating it."]
["The man watched the player in the game as the team won.", "ice hockey player watches the ice hockey team in their third game"]
["The team cheered on the players as they were watching the game.", "pics for watch as sports fans watch different players and the team play"]
["the player watch the time as he thought about how he would win the game for his team", "soccer player watches the game and laughs with his team at home"]
["american football player watches the game against sports team", "i played for our sports team and am a fan of football player he watched sports last season"]
["Iam going to watch my son, run his car around the track and to stop at the pit", "A man watches a runner in the track while holding a large pole."]
["The man set in the pit and watched the people run around the track.", "An elderly woman watches a runner on a single track running laps toward his car."]
["The track team started to run, they made sure to watch their footing due to the weather but one of them slipped and fell in a pit.", "A female cat is watching a running track from a lapel pinhole net. tracks run along a cat wall surface"]
["An audience watching pans out into a large track and athletes running into a pit.", "A racing car watches as a group of people run up and fall down a track."]
["I pick the apples from the tree and put them in the bag.", "Pick a fruit or bag, pick it up with your hand, and pick it back up."]
["A person was picking apples from a tree and putting them into their bag.", "A young tree is picked from its trash heap with its berries for apples."]
["The children picked apples from the trees and put them in the bag.", "A man picks up a bag of apples while planting a tree."]
["A girl picks apples from a tree and puts in a bag.", "a beeess pick a tree that grows past oak for her tabasco beanbag."]
["A girl holding a bag is picking apples under an apple tree.", "A bunch of apples looking bagged onto a tree."]
["Dad uses the powerful blower to blow all of the extra leaves into a big pile.", "He then uses an easter egg to fire a blow balancer in the bypasses that go behind the curtains."]
["I plugged in the electric leaf blower to blow the leaves into a pile.", "Someone says to one of the men behind pouring cold water on his building, who lowers the water while pouring water from the thick wooden pane."]
["The man stood and looked at the grass and leaves on his driveway, he couldn't leave the mess there so he got the blower out of the garage and used it to blow the grass and leaves into a pile.", "People are tending to their piles at a paint trough in front of the new boilers, having a blast."]
["Men uses blower to blow the cement sand mixture into pile foundation and leave it cure over a period of time.", "A man leaves an open plastic bucket in a pail with beer pails with pipes smoking behind him."]
["A man with a leaf blower blows a large pile of leaves", "person leaving the shower with a couple of cleaning hot dogs on fresh sprayed flor wipes to pour water onto a large toilet plunger."]
["The teacher clapped her hands to get the children's attention to sit on the floor.", "hand holds hands in the living room while growingl over."]
["As we sat in our seats the cast came out on the floor and we clapped our hands.", "peeling off hand and chatting hands to someone sit on floor"]
["The audience sat on the floor while clapping their hands.", "hands holding a table for clapping on glass floor"]
["Children are sitting on the floor, clapping their hands for a game.", "people in the crouching position play basketball with hand with a baby sitting on the floor."]
["A little kid sitting on the floor and clapping her hands", "Several men stand on either side of someone kneeling on the floor with hands resting on objects or doing exercises on the sofa."]
["I suck the egg yolk out of the bottle.", "yolk is sucked out of a wooden cup from a plastic bottle and wascup before being discarded."]
["After the boy can suck the yolk out of the egg, he can put the yolk in a bottle.", "yolk dribbles from a bottle onto a spoon as it comes to suck up another banana."]
["To separate the yolk from the egg white, you crack the egg into a bowl and squeeze a bottle to suck up the yolk.", "A bucket of oatmeal drinks yolk that tastes like yogurt, and then someone saps some yolk off of it."]
["The athlete sucked the egg yolk out of the bottle.", "A liquid concoction of sliced yolk, egg, pvc and pico crusted with dried herbs."]
["A egg is shown as the yolk is sucked into the bottle.", "A dark stew of cooked peas with the yolk, boiled egg, bananas, and finally some plastic bottles of soup."]
["A baseball player hits the ball and runs to the first base.", "baseball player hit a single off to base with his bat in the fourth inning of a game against baseball"]
["The man hits the baseball and runs to first base.", "baseball player faces a shortstop for the first hit of a home run by pitcher"]
["The man will hit the baseball and run to the base.", "baseball player walks to the plate as shortstop hits a walk in the fifth inning isolated isolated player hits a field goal isolated player dives for first basemen isolated isolated hitter walks back to first base"]
["Jake never hit a baseball before, but when he stood on that base and hit that ball he had no choice but to make a home run.", "baseball hitting singles over a back porch painted wall baseball"]
["A young boy hits a baseball and runs to first base.", "baseball player hits a running out over baseball."]
["Take a break and sit on the bench", "A nun sits in the podium while trying not to break into tears."]
["The woman takes a break and sits on the bench.", "Someone holding a cane is taking in the break in a cafe and breaking his chin."]
["The older man took a break and sat on the bench.", "football player is congratulated after taking a kick on the knees before taking a fall during match during scrum period at the pub ward"]
["A man at work can sit on the bench when he wants to take a break.", "Someone enters the stadium just before the referee gets there break, comes in his shoes, holds to the wall but still sits there."]
["Older ladies taking a break whilst sitting on the bench.", "basketball center was able to break the lower leg of teammate who sits up against a wall while trying to take a photo"]
["The man pulled the rope to hold the anchor of his boat out of the water.", "A boat pulled over a span of bolt holding a pole towed by a man."]
["One man held the boat while the other man pulled the rope tight.", "a boathouse pulls rope holding boats in the breeze"]
["The man did not know if he could pull the boat on one rope and hold another.", "A driver holds a tug pulling a boat behind a cliff."]
["hold the rope and pull the boat.", "Someone holds another car, pulls the rope around the rafters and pulls again, this time blocking the rapids below."]
["People water ski holding a ski ropes that are pulled by a boat.", "the sleekly built pirate ship holds a rope on her launch and pulls against the river"]
["The man used a drill to put a hole in the piece of wood.", "double chunky wood and an inch hole in a piece of floor joist cut out for whistle roll call piece of manufactured wood."]
["Drill a hole in a piece of wood.", "a wide path through a cool wooden construction and doors of such stained glass places bench for holding lumber pieces"]
["The man will drill a hole in the piece of wood.", "an old hole in the wall with a long piece of wood"]
["drilling a hole in a piece of wood", "windmill piece from which ice was poured onto the horizontal hole in a wooden wallhole"]
["I needed to put on my wetsuit so I could ride the the surfboard on the ocean wave.", "a wave of surfboards will have to be used at a city to be able to surf safely"]
["I will put on my wetsuit and ride a big wave on my surfboard!", "Airwaves surfboard slowly wave in front of man and person."]
["A surfer wears a wetsuit to ride a wave on a surfboard in the ocean.", "activists wave surfboard over man as they board a swambridge on surf."]
["Ride a surfboard into a wave and wear a wetsuit to surf.", "A man rides a surfboard and waves the waves."]
["The surfer donned a wetsuit, grabbed his surfboard and rode the waves.", "the surfboard as it is ridden by the women riding surfboard in a blind style"]
["Two men wearing wetsuits riding a wave on surfboards.", "wetsuits on a surfboard wave passing near beach"]
["The first thing the cooking teacher did was give her students instruction on how to sharpen a knife.", "A child in a wheelchair giving an instruction to her father by knife."]
["The man will give instructions to the boys on how to sharpen a knife.", "we give an instructions how to sharpen a nail and attach to a person's boot by using a hand knife."]
["The butcher gave instructions on how to sharpen the knife.", "The pastor awards us a beautiful instructions from a knife."]
["A video giving instructions on how to properly sharpen a knife.", "you give us a knife or sharpen and then the instructor gives the instructions again."]
["The photographer took a picture of the bride and groom.", "groom kissing his bride on the bridegroom background"]
["The bride and the groom will take a picture.", "Modern graphics use beautiful brides of a groom as photographers take pictures of their bride and groom."]
["A woman took a picture of the bride and groom.", "golden princesses in a weddinggroom are my picture and groom take them on camera"]
["The groom and bride taking a picture.", "the bride and groom at a private wedding taken in pictures."]
["A child chewing gum blows bubbles.", "Her pink budging flowers getting bobsled by shot of wheat is one of many reasons that coughing cough and brugging bubbles are so fun."]
["He will blow a bubble once he has chewed the gum.", "A guy is having a big man chew gum and chewing bubble."]
["The boy put the gum in his mouth, chewed it for a bit, then blew a big bubble that popped onto his face.", "Lips of high school girls have taken a variety of colored bubbles and roughed them to make their hair softer."]
["I am blowing a bubble while you chew gum.", "A little person is chewing gum in front of a bubble with his eyes, and knocking against it."]
["He is blowing a bubble with chewing gum.", "chewing gum with a bunch of grapes to cough"]
["Jimmy rests his head on his hand when he sits at his desk.", "An older person is sitting on a sofa in his bed with his shoulders resting on the floor."]
["The teacher sat at the desk and rested her head in her hand.", "A man is resting his head on the shoulders while others sit in a corner or the chairs with hands on the flutes."]
["The girl rested her hand on her head as she sat at her desk.", "A dog relaxing on the paws of a head resting against a sitting stone wall."]
["Someone sits with his head resting on his hands.", "The pair resting together by the shoulders and leaning into each other, elbows resting on the chair."]
["The man put on a shirt to wear so that he could sit down at the restaurant table for dinner.", "A man is displaying a sweater while he sits in a table, holding a spatula."]
["A man wearing a shirt sits down at the table.", "a man in bright red dresses sat at the table wearing a gold dress and sweater to demonstrate for those to wear vector vector"]
["I sit at a table and wear a shirt.", "A table with two dresses and a few dresses on a button in a dress room."]
["The woman wears a blue shirt as she sits at the table.", "computer monitor sit in a room for fashionable dress shirt or sit comfortably on it sitting table."]
["A man sat at the table wearing his best shirt.", "We the viewers sit and dress and sit."]
["A woman sitting at a table wearing a black shirt.", "low top jeans with a hoodie sitting on an office table and dress shirt"]
["While sitting on the floor, the girl will wax the chair leg.", "A man in a yellow jumpsuit sits and leans on the chair next to us."]
["She used to sit down in a chair at the salon and put her leg up for them to wax it", "The chair in the waiting room is soaking wet with a damp waxes my leg and leg looking at each other."]
["I sit on a chair while I wax my leg.", "hands on huff sitting up and flexing leg to flex elbows to flex flex"]
["Sit in the chair so they can wax your legs.", "hand writing in the style of gray vintage leather sitting on his elbows with wax cedar background color leg"]
["A man is sitting in a chair getting his leg waxed.", "The knee keeps swaying and bucking while hip belt legs sit on a bed. Baggy white socks and a white skirt tie this leg as it gets old lady sitting at desk with old tired black hair sitting on the back."]
["A woman uses an iron and a board to iron a shirt.", "steel black stainless steel to red button off shirt with rust blue riveted iron."]
["The lady is ironing the shirt with the iron on the ironing board.", "Someone wears a dark blue shirt, red tie, red needle and wires armbands and iron pants by a board and iron wire rack.Someone on a board is doing something and someone turns to another and pulls out a globe with tray of squares on an empty wooden board on a different angle steel."]
["i iron the shirts on the board", "board with wood and iron sits side by side. shoe on the shelves glass door icons or on wind instruments poles with the strings playing video on blue background thin thin shirt with iron film isolated on white background"]
["A man took the iron board out early, knowing he would need to iron his shirt in a few hours.", "A person is sitting on a stool next to a large plate of iron and bare metal stools and shouting in a sea of wires."]
["He takes out the iron board to iron his shirt.", "actor wears a warm blue shirt and iron of reading with jeans, sneakers and boots and wire frame. actorboard n hand draw on white background and iron with blue and pink background"]
["A man pressing a shirt using an iron on a ironing board.", "A man puts a black box on a computer board and opens a breadboard with a printer."]
["A man pulls the fish from the hole in the ice.", "drilled fish in a hole or swing and pull fresh ice of fish during fishing"]
["The man pulled the fish out of the hole in the ice.", "A truck pulls fish and pushes the blue to take off waterhole."]
["A man demonstrates pulling a fish out of a hole of ice.", "a flamingo plops down onto ice of a hole in a cliff where brown salmon are pulled off by wildflowers"]
["Please put the bowl on the table when you are finished eating the cereal.", "cartoon fries with an over sized bottle of pineapple and pineapple sized table with a fried cooked ceviche"]
["She will eat her cereal from a bowl at the table.", "a plate of cooked cheddar and feta dee ice cream with blue cheese and potatoes on a plate as a table of eating ceres"]
["My mother put a bowl of cereal on the table for me to eat.", "cooking house with plates and bowls of ceviche on a table"]
["The bowl on the table has some cereal the baby eats.", "eating a red velvet cake with dessert on the table by a black tablecloth, down the pillars"]
["A boy eating cereal from a bowl at a table.", "a girl and a boy playing tennis with their bodies on a whiteboard eating cheddar dinner table with cherries and feta cheesebowl."]
["The woman tells her friends a joke and they all laugh loudly.", "Someone laughs at joke and explains to the others what they are thinking."]
["The boy wanted to tell his friend a joke to make him laugh.", "A man in a dark suit and navy jeans laughs, possibly as a joke to someone other than his main friend."]
["The boy laughed too loud in class because his friend told him a joke.", "stop teasing your friend with funny video joke and laugh it out to fate."]
["A woman laughs at a joke her friend told.", "A female waiter laughs while his male client and his fiance tell jokes."]
["At the ceremony, the priest washed one foot in water.", "foot with consecrated priest and a priest in an afternoon with different male pilgrim presented fresh flowers and flowers for ritual washing"]
["The priest washes the feet of his parishioners in a ceremony for this purpose.", "A priest cleans up his feet and hands and poses for photographers as they are washed away in the shrine."]
["The woman's foot begin to hurt at the ceremony right after the priest went to wash his hands.", "person is washed up on a week long path after her father washed her feet by altar"]
["A priest holding a ceremony where he washes man's feet.", "A priest and a baby do the washing on a damp clover field while a lot of priests float down the field."]
["The teenager performed a trick while riding on his skateboard.", "A man enters a man dressed as skateboarder are performing tricks on the skater."]
["My friend rides his skateboard on a rail and performs tricks.", "person climbs a skateboard while performing tricks on board"]
["The boy rode the skateboard and performed a trick.", "A man enjoys playing with skateboard while woman performs tricks on a skateboard."]
["A man riding a skateboard performs a trick.", "old man performing tricks on skateboard at show for men in hospital"]
["People use a scrub brush to clean the toilet.", "A bathroom has a potpourri of clean water is used to use a brush to scrub off stains."]
["The tall man uses a brush to clean the toilet.", "a well-lit toilet so you use just one brush and wash all the dirt away"]
["A person can use a brush to clean a toilet.", "Two kids use hand to wash dishes in a bathroom with shower or toilet so applying brush on the toilet itchy."]
["I used the brush to clean the toilet.", "A man uses a bag to clean a toilet by hand."]
["A man uses a toilet brush to thoroughly clean a toilet.", "the toilet was used for the cleaning using a brush."]
["The goalie blocked the shot that would have won the team the game.", "goalies holding a blocked shot from goalkeeper vs upanishads vs us"]
["The goalie blocked the shot for his team.", "ice hockey player with puck is standing between ice hockey team and blocking shot of goaltender"]
["Centiennial Highschool\"s new goalie can really block a shot coming from any opposing team.", "boom shot from behind the back from ice hockey hockey between opposing ice hockey teams goalkeeper and shot trying to the net"]
